"","X","IDp","IDf","IDm","sex","byear","dyear","cregcode","sregcode","lifespan","afr","lrs","bcohort.20","bcohort.10","predicted_lifespan","is.dyear.known","dyear.predicted","migrantstatus","afr_5thp","afr_median","arryear","depyear","presence_duration"
"14719",35967,"P0000039675","P0000039670","P0000034974","M",1873,NA,"GL03",NA,NA,NA,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"no:dyear_missing",1919.12166780588,"emigrant_assumed_to_outside_glarus",21.6992481203008,27.5434039644566,1873,1895,22
"14720",35968,"P0000039676","P0000039670","P0000034974","F",1875,1876,"GL03",NA,0.929596719070403,NA,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",42.3021189336979,"yes",1876,"died_in_childhood",19.1501025290499,24.2802460697198,1875,1876,1
"14721",35969,"P0000039677","P0000039670","P0000039671","F",1878,1878,"GL03",NA,0.339029391660971,NA,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",42.3021189336979,"yes",1878,"died_in_childhood",19.1501025290499,24.2802460697198,1878,1878,0
"14722",35970,"P0000039678","P0000039670","P0000039671","F",1879,NA,"GL03",NA,NA,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"no:dyear_missing",1940.67053998633,"emigrant_assumed_to_outside_glarus",19.1501025290499,24.2802460697198,1879,1898,19
"14723",35971,"P0000039679","P0000039670","P0000039671","F",1880,1882,"GL03",NA,1.80724538619275,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"yes",1882,"died_in_childhood",19.1501025290499,24.2802460697198,1880,1882,2
"14724",35972,"P0000039680","P0000039670","P0000039671","F",1880,1880,"GL03",NA,0.0355434039644566,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"yes",1880,"died_in_childhood",19.1501025290499,24.2802460697198,1880,1880,0
"14725",35973,"P0000039681","P0000039670","P0000039671","F",1883,1904,"GL03",NA,21.2221462747779,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"yes",1904,"resident_assumed_unmarried",19.1501025290499,24.2802460697198,1883,1904,21
"14726",35974,"P0000039682",NA,NA,"M",1867,NA,NA,"GL03",NA,33.4709501025291,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",31.3738892686261,"no:dyear_missing",1898.37388926863,"immigrant",21.3771701982228,26.6302118933697,1901,1901,0
"14727",35975,"P0000039683","P0000039682","P0000026660","F",1901,NA,"GL03",NA,NA,NA,NA,"(1.89e+03,1.91e+03]","(1.9e+03,1.91e+03]",76.0136705399863,"no:dyear_missing",1977.01367053999,"emigrant_assumed_to_outside_glarus",19.3837320574163,24.6534518113465,1901,1920,19
"14728",35976,"P0000039684","P0000039682","P0000026660","M",1902,NA,"GL03",NA,NA,NA,NA,"(1.89e+03,1.91e+03]","(1.9e+03,1.91e+03]",68.3034859876965,"no:dyear_missing",1970.3034859877,"emigrant_assumed_to_outside_glarus",21.9220779220779,27.9234449760766,1902,1924,22
"14729",35977,"P0000039685",NA,NA,"M",1807,1877,NA,"GL03",69.7361585782638,23.1250854408749,9,"(1.79e+03,1.81e+03]","(1.8e+03,1.81e+03]",48.2187286397813,"yes",1877,"immigrant",21.4805194805195,26.6329460013671,1831,1877,46
"14730",35978,"P0000039686","P0000039685","P0000026004","M",1831,1891,"GL03",NA,60.1695146958305,NA,NA,"(1.83e+03,1.85e+03]","(1.83e+03,1.84e+03]",44.0847573479152,"yes",1891,"resident_assumed_unmarried",21.2952836637048,26.9131920710868,1831,1891,60
"14731",35979,"P0000039687","P0000039685","P0000026004","F",1832,NA,"GL03",NA,NA,NA,NA,"(1.83e+03,1.85e+03]","(1.83e+03,1.84e+03]",53.768967874231,"no:dyear_missing",1885.76896787423,"emigrant_assumed_to_outside_glarus",18.8716336295284,24.0328092959672,1832,1851,19
"14732",35980,"P0000039688","P0000039685","P0000026004","M",1833,1833,"GL03",NA,0.114832535885167,NA,NA,"(1.83e+03,1.85e+03]","(1.83e+03,1.84e+03]",44.0847573479152,"yes",1833,"died_in_childhood",21.2952836637048,26.9131920710868,1833,1833,0
"14733",35981,"P0000039689","P0000039685","P0000026004","F",1837,NA,"GL03",NA,NA,NA,NA,"(1.83e+03,1.85e+03]","(1.83e+03,1.84e+03]",53.768967874231,"no:dyear_missing",1890.76896787423,"emigrant_assumed_to_outside_glarus",18.8716336295284,24.0328092959672,1837,1856,19
"14734",35982,"P0000039690","P0000039685","P0000026004","M",1840,1896,"GL03",NA,56.565960355434,NA,NA,"(1.83e+03,1.85e+03]","(1.84e+03,1.85e+03]",47.8154477101846,"yes",1896,"resident_assumed_unmarried",21.2952836637048,26.9131920710868,1840,1896,56
"14735",35983,"P0000039691","P0000039685","P0000026004","M",1842,1918,"GL03",NA,76.8612440191388,NA,NA,"(1.83e+03,1.85e+03]","(1.84e+03,1.85e+03]",47.8154477101846,"yes",1918,"resident_assumed_unmarried",21.2952836637048,26.9131920710868,1842,1918,76
"14736",35984,"P0000039692","P0000039685","P0000026004","F",1844,1871,"GL03",NA,27.1989063568011,NA,NA,"(1.83e+03,1.85e+03]","(1.84e+03,1.85e+03]",54.0779220779221,"yes",1871,"resident_assumed_unmarried",18.8716336295284,24.0328092959672,1844,1871,27
"14737",35985,"P0000039693","P0000039685","P0000026004","F",1846,1847,"GL03",NA,1.18113465481887,NA,NA,"(1.83e+03,1.85e+03]","(1.84e+03,1.85e+03]",54.0779220779221,"yes",1847,"died_in_childhood",18.8716336295284,24.0328092959672,1846,1847,1
"14738",35986,"P0000039694","P0000039685","P0000026004","F",1849,NA,"GL03",NA,NA,NA,NA,"(1.85e+03,1.87e+03]","(1.85e+03,1.86e+03]",38.107997265892,"no:dyear_missing",1887.10799726589,"emigrant_assumed_to_outside_glarus",19.298017771702,23.6418318523582,1849,1868,19
"14739",35987,"P0000039695",NA,NA,"M",1877,NA,NA,"GL03",NA,19.3410799726589,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",46.1216678058783,"no:dyear_missing",1923.12166780588,"immigrant",21.6992481203008,27.5434039644566,1897,1923,26
"14740",35988,"P0000039696","P0000039695","P0000033750","M",1897,NA,"GL03",NA,NA,NA,NA,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",60.257006151743,"no:dyear_missing",1957.25700615174,"emigrant_assumed_to_outside_glarus",21.9220779220779,27.9234449760766,1897,1919,22
"14741",35989,"P0000039697","P0000039695","P0000033750","M",1900,NA,"GL03",NA,NA,NA,NA,"(1.89e+03,1.91e+03]","(1.9e+03,1.91e+03]",68.3034859876965,"no:dyear_missing",1968.3034859877,"emigrant_assumed_to_outside_glarus",21.9220779220779,27.9234449760766,1900,1922,22
"14742",35990,"P0000039698",NA,NA,"M",1880,NA,NA,"GL03",NA,NA,NA,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",54.622009569378,"no:dyear_missing",1934.62200956938,"immigrant",21.6992481203008,27.5434039644566,1908,1935,27
"14743",35991,"P0000039699",NA,NA,"F",1896,1982,"GL03","GL03",85.1920710868079,26.6384142173616,2,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",64.0437457279562,"yes",1982,"resident_married",19.3837320574163,24.6534518113465,1896,1982,86
"14744",35992,"P0000039700","P0000038949","P0000039699","F",1923,NA,"GL03",NA,NA,NA,NA,"(1.91e+03,1.93e+03]","(1.92e+03,1.93e+03]",67.4996582365003,"no:incomplete_lifespan",2011,"emigrant_assumed_to_outside_glarus",19.74996582365,25.5174299384826,1923,1943,20
"14745",35993,"P0000039701",NA,NA,"M",1919,NA,NA,"GL03",NA,32.2488038277512,NA,"(1.91e+03,1.93e+03]","(1.92e+03,1.93e+03]",65.9548872180451,"no:dyear_missing",1984.95488721805,"immigrant",22.4948735475052,28.8557758031442,1951,1985,34
"14746",35994,"P0000039702","P0000038949","P0000039699","M",1932,1983,"GL03",NA,50.4552289815448,NA,NA,"(1.93e+03,1.95e+03]","(1.93e+03,1.94e+03]",58.107997265892,"yes",1983,"resident_assumed_unmarried",21.4307587149693,26.755980861244,1932,1983,51
"14747",35995,"P0000039703","P0000039282","P0000034140","F",1925,NA,"GL03","GL03",NA,25.6951469583049,NA,"(1.91e+03,1.93e+03]","(1.92e+03,1.93e+03]",67.4996582365003,"no:incomplete_lifespan",2011,"resident_married",19.74996582365,25.5174299384826,1925,2011,86
"14748",35996,"P0000039704","P0000039701","P0000039703","M",1951,NA,"GL03",NA,NA,NA,NA,"(1.95e+03,1.97e+03]","(1.95e+03,1.96e+03]",13.038961038961,"no:incomplete_lifespan",2011,"incomplete_life_history",21.0750512645249,26.755980861244,1951,2011,60
"14749",35997,"P0000039705",NA,NA,"M",1898,NA,NA,"GL03",NA,NA,NA,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",60.257006151743,"no:dyear_missing",1958.25700615174,"immigrant",21.9220779220779,27.9234449760766,1926,1958,32
"14750",35998,"P0000039706",NA,NA,"M",1850,NA,NA,"GL03",NA,NA,NA,"(1.85e+03,1.87e+03]","(1.85e+03,1.86e+03]",48.3089542036911,"no:dyear_missing",1898.30895420369,"immigrant",21.3771701982228,26.6302118933697,1877,1898,21
"14751",36000,"P0000039708","P0000039707",NA,"F",1852,NA,"GL03",NA,NA,NA,NA,"(1.85e+03,1.87e+03]","(1.85e+03,1.86e+03]",38.107997265892,"no:dyear_missing",1890.10799726589,"emigrant_assumed_to_outside_glarus",19.298017771702,23.6418318523582,1852,1871,19
"14752",36001,"P0000039709",NA,NA,"M",1820,1868,NA,"GL03",47.6801093643199,24.4046479835953,7,"(1.81e+03,1.83e+03]","(1.82e+03,1.83e+03]",50.7163362952837,"yes",1868,"immigrant",20.5367053998632,26.9583048530417,1845,1868,23
"14753",36002,"P0000039711","P0000039709","P0000034780","M",1845,NA,"GL03","GL17",NA,NA,NA,"(1.83e+03,1.85e+03]","(1.84e+03,1.85e+03]",47.8154477101846,"no:dyear_missing",1892.81544771018,"emigrant",21.2952836637048,26.9131920710868,1845,1872,27
"14754",36003,"P0000039712","P0000039709","P0000034780","F",1846,NA,"GL03","GL01",NA,NA,NA,"(1.83e+03,1.85e+03]","(1.84e+03,1.85e+03]",54.0779220779221,"no:dyear_missing",1900.07792207792,"emigrant",18.8716336295284,24.0328092959672,1846,1870,24
"14755",36004,"P0000039713","P0000039709","P0000034780","F",1847,NA,"GL03","GL01",NA,NA,NA,"(1.83e+03,1.85e+03]","(1.84e+03,1.85e+03]",54.0779220779221,"no:dyear_missing",1901.07792207792,"emigrant",18.8716336295284,24.0328092959672,1847,1871,24
"14756",36005,"P0000039714","P0000039709","P0000034780","F",1849,NA,"GL03","GL01",NA,NA,NA,"(1.85e+03,1.87e+03]","(1.85e+03,1.86e+03]",38.107997265892,"no:dyear_missing",1887.10799726589,"emigrant",19.298017771702,23.6418318523582,1849,1873,24
"14757",36006,"P0000039715","P0000039709","P0000034780","F",1850,NA,"GL03","GL01",NA,NA,NA,"(1.85e+03,1.87e+03]","(1.85e+03,1.86e+03]",38.107997265892,"no:dyear_missing",1888.10799726589,"emigrant",19.298017771702,23.6418318523582,1850,1874,24
"14758",36007,"P0000039716","P0000039709","P0000034780","M",1852,1869,"GL03",NA,16.8967874231032,NA,NA,"(1.85e+03,1.87e+03]","(1.85e+03,1.86e+03]",48.3089542036911,"yes",1869,"died_in_childhood",21.3771701982228,26.6302118933697,1852,1869,17
"14759",36008,"P0000039717","P0000039709","P0000034780","F",1862,1863,"GL03",NA,0.429254955570745,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"yes",1863,"died_in_childhood",19.298017771702,23.6418318523582,1862,1863,1
"14760",36010,"P0000039719","P0000039288","P0000027359","F",1923,NA,"GL03",NA,NA,NA,NA,"(1.91e+03,1.93e+03]","(1.92e+03,1.93e+03]",67.4996582365003,"no:incomplete_lifespan",2011,"emigrant_assumed_to_outside_glarus",19.74996582365,25.5174299384826,1923,1943,20
"14761",36012,"P0000039721","P0000039718","P0000039720","M",1860,1860,"GL03",NA,0.0984278879015721,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",31.3738892686261,"yes",1860,"died_in_childhood",21.3771701982228,26.6302118933697,1860,1860,0
"14762",36013,"P0000039722","P0000039288","P0000027359","M",1925,NA,"GL03","GL03",NA,34.6848940533151,NA,"(1.91e+03,1.93e+03]","(1.92e+03,1.93e+03]",65.9548872180451,"no:dyear_missing",1990.95488721805,"resident_married",22.4948735475052,28.8557758031442,1925,1991,66
"14763",36014,"P0000039723","P0000039288","P0000027359","F",1929,NA,"GL03",NA,NA,NA,NA,"(1.93e+03,1.95e+03]","(1.93e+03,1.94e+03]",61.0143540669856,"no:incomplete_lifespan",2011,"emigrant_assumed_to_outside_glarus",19.23991797676,24.298017771702,1929,1948,19
"14764",36015,"P0000039724","P0000039288","P0000027359","F",1936,NA,"GL03",NA,NA,NA,NA,"(1.93e+03,1.95e+03]","(1.93e+03,1.94e+03]",61.0143540669856,"no:incomplete_lifespan",2011,"emigrant_assumed_to_outside_glarus",19.23991797676,24.298017771702,1936,1955,19
"14765",36016,"P0000039725",NA,NA,"M",1891,NA,NA,"GL03",NA,NA,NA,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",60.257006151743,"no:dyear_missing",1951.25700615174,"immigrant",21.9220779220779,27.9234449760766,1919,1951,32
"14766",36017,"P0000039726",NA,NA,"F",1873,NA,"GL01","GL03",NA,23.1524265208476,NA,"(1.87e+03,1.89e+03]","(1.87e+03,1.88e+03]",42.3021189336979,"no:dyear_missing",1915.3021189337,"immigrant",19.1501025290499,24.2802460697198,1897,1915,18
"14767",36018,"P0000039727",NA,NA,"M",1865,NA,NA,"GL03",NA,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",31.3738892686261,"no:dyear_missing",1896.37388926863,"immigrant",21.3771701982228,26.6302118933697,1892,1896,4
"14768",36019,"P0000039728","P0000038569","P0000039726","F",1899,1900,"GL03",NA,1.39712918660287,NA,NA,"(1.89e+03,1.91e+03]","(1.9e+03,1.91e+03]",76.0136705399863,"yes",1900,"died_in_childhood",19.3837320574163,24.6534518113465,1899,1900,1
"14769",36020,"P0000039729",NA,NA,"M",1920,NA,NA,"GL03",NA,34.0943267259057,NA,"(1.91e+03,1.93e+03]","(1.92e+03,1.93e+03]",65.9548872180451,"no:dyear_missing",1985.95488721805,"immigrant",22.4948735475052,28.8557758031442,1954,1986,32
"14770",36021,"P0000039730","P0000038569","P0000039726","F",1903,NA,"GL03",NA,NA,NA,NA,"(1.89e+03,1.91e+03]","(1.9e+03,1.91e+03]",76.0136705399863,"no:dyear_missing",1979.01367053999,"emigrant_assumed_to_outside_glarus",19.3837320574163,24.6534518113465,1903,1922,19
"14771",36022,"P0000039731",NA,NA,"F",1928,NA,NA,"GL03",NA,26.5099111414901,NA,"(1.91e+03,1.93e+03]","(1.92e+03,1.93e+03]",67.4996582365003,"no:incomplete_lifespan",2011,"immigrant",19.74996582365,25.5174299384826,1954,2011,57
"14772",36023,"P0000039732","P0000038569","P0000039726","M",1907,NA,"GL03","GL03",NA,29.2194121667806,NA,"(1.89e+03,1.91e+03]","(1.9e+03,1.91e+03]",68.3034859876965,"no:dyear_missing",1975.3034859877,"resident_married",21.9220779220779,27.9234449760766,1907,1975,68
"14773",36024,"P0000039733","P0000039729","P0000039731","F",1954,NA,"GL03",NA,NA,NA,NA,"(1.95e+03,1.97e+03]","(1.95e+03,1.96e+03]",13.9084073820916,"no:incomplete_lifespan",2011,"incomplete_life_history",18.8004101161996,24.298017771702,1954,2011,57
"14774",36025,"P0000039734","P0000039729","P0000039731","F",1957,NA,"GL03",NA,NA,NA,NA,"(1.95e+03,1.97e+03]","(1.95e+03,1.96e+03]",13.9084073820916,"no:incomplete_lifespan",2011,"incomplete_life_history",18.8004101161996,24.298017771702,1957,2011,54
"14775",36026,"P0000039735",NA,NA,"F",1903,1982,NA,"GL03",78.5837320574163,21.7443609022556,2,"(1.89e+03,1.91e+03]","(1.9e+03,1.91e+03]",76.0136705399863,"yes",1982,"immigrant",19.3837320574163,24.6534518113465,1925,1982,57
"14776",36027,"P0000039736","P0000039408","P0000039735","M",1925,NA,"GL03","GL03",NA,27.0594668489405,NA,"(1.91e+03,1.93e+03]","(1.92e+03,1.93e+03]",65.9548872180451,"no:dyear_missing",1990.95488721805,"resident_married",22.4948735475052,28.8557758031442,1925,1991,66
"14777",36028,"P0000039737","P0000039408","P0000039735","M",1926,NA,"GL03","GL03",NA,29.2358168147642,NA,"(1.91e+03,1.93e+03]","(1.92e+03,1.93e+03]",65.9548872180451,"no:dyear_missing",1991.95488721805,"resident_married",22.4948735475052,28.8557758031442,1926,1992,66
"14778",36029,"P0000039738",NA,NA,"F",1895,NA,NA,"GL03",NA,NA,NA,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",64.0437457279562,"no:dyear_missing",1959.04374572796,"immigrant",19.3837320574163,24.6534518113465,1920,1959,39
"14779",36030,"P0000039739",NA,NA,"M",1825,1881,NA,"GL03",56.73000683527,27.9753930280246,5,"(1.81e+03,1.83e+03]","(1.82e+03,1.83e+03]",50.7163362952837,"yes",1881,"immigrant",20.5367053998632,26.9583048530417,1853,1881,28
"14780",36032,"P0000039741","P0000039437","P0000039740","M",1922,NA,"GL03",NA,NA,NA,NA,"(1.91e+03,1.93e+03]","(1.92e+03,1.93e+03]",65.9548872180451,"no:dyear_missing",1987.95488721805,"emigrant_assumed_to_outside_glarus",22.4948735475052,28.8557758031442,1922,1944,22
"14781",36033,"P0000039742",NA,NA,"F",1898,1981,NA,"GL03",82.9774436090226,NA,NA,"(1.89e+03,1.91e+03]","(1.89e+03,1.9e+03]",64.0437457279562,"yes",1981,"immigrant",19.3837320574163,24.6534518113465,1923,1981,58
"14782",36034,"P0000039743",NA,NA,"F",1828,NA,NA,"GL03",NA,31.1524265208476,NA,"(1.81e+03,1.83e+03]","(1.82e+03,1.83e+03]",51.228981544771,"no:dyear_missing",1879.22898154477,"immigrant",18.8727272727272,24.1913875598086,1859,1879,20
"14783",36035,"P0000039744","P0000039739","P0000034903","F",1853,NA,"GL03",NA,NA,NA,NA,"(1.85e+03,1.87e+03]","(1.85e+03,1.86e+03]",38.107997265892,"no:dyear_missing",1891.10799726589,"emigrant_assumed_to_outside_glarus",19.298017771702,23.6418318523582,1853,1872,19
"14784",36036,"P0000039745","P0000039739","P0000034903","M",1858,NA,"GL03",NA,NA,NA,NA,"(1.85e+03,1.87e+03]","(1.85e+03,1.86e+03]",48.3089542036911,"no:dyear_missing",1906.30895420369,"emigrant_assumed_to_outside_glarus",21.3771701982228,26.6302118933697,1858,1879,21
"14785",36037,"P0000039746","P0000039739","P0000039743","M",1859,1859,"GL03",NA,0.0109364319890636,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",31.3738892686261,"yes",1859,"died_in_childhood",21.3771701982228,26.6302118933697,1859,1859,0
"14786",36038,"P0000039747","P0000039739","P0000039743","M",1863,1870,"GL03",NA,6.68762816131237,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",31.3738892686261,"yes",1870,"died_in_childhood",21.3771701982228,26.6302118933697,1863,1870,7
"14787",36039,"P0000039748","P0000039739","P0000039743","F",1867,NA,"GL03",NA,NA,NA,NA,"(1.85e+03,1.87e+03]","(1.86e+03,1.87e+03]",36.6684894053315,"no:dyear_missing",1903.66848940533,"emigrant_assumed_to_outside_glarus",19.298017771702,23.6418318523582,1867,1886,19
"14788",36041,"P0000039750","P0000039282","P0000034140","M",1927,1935,"GL03",NA,7.82228298017772,NA,NA,"(1.91e+03,1.93e+03]","(1.92e+03,1.93e+03]",65.9548872180451,"yes",1935,"died_in_childhood",22.4948735475052,28.8557758031442,1927,1935,8
"14789",36042,"P0000039751","P0000039282","P0000034140","M",1943,NA,"GL03","GL03",NA,26.5454545454545,NA,"(1.93e+03,1.95e+03]","(1.94e+03,1.95e+03]",48.1859193438141,"no:incomplete_lifespan",2011,"resident_married",21.4307587149693,26.755980861244,1943,2011,68
"14790",36043,"P0000039752","P0000039282","P0000034140","F",1928,NA,"GL03",NA,NA,NA,NA,"(1.91e+03,1.93e+03]","(1.92e+03,1.93e+03]",67.4996582365003,"no:incomplete_lifespan",2011,"emigrant_assumed_to_outside_glarus",19.74996582365,25.5174299384826,1928,1948,20
"14791",36047,"P0000039756",NA,NA,"F",1885,1969,NA,"GL03",84.0492139439508,16.1503759398496,15,"(1.87e+03,1.89e+03]","(1.88e+03,1.89e+03]",61.6705399863295,"yes",1969,"immigrant",19.1501025290499,24.2802460697198,1901,1969,68
"14792",36048,"P0000039757","P0000038899","P0000039756","M",1901,NA,"GL03","GL03",NA,28.8421052631579,NA,"(1.89e+03,1.91e+03]","(1.9e+03,1.91e+03]",68.3034859876965,"no:dyear_missing",1969.3034859877,"resident_married",21.9220779220779,27.9234449760766,1901,1969,68
"14793",36051,"P0000039760","P0000038899","P0000039756","M",1902,NA,"GL03","GL03",NA,25.542036910458,NA,"(1.89e+03,1.91e+03]","(1.9e+03,1.91e+03]",68.3034859876965,"no:dyear_missing",1970.3034859877,"resident_married",21.9220779220779,27.9234449760766,1902,1970,68
"14794",36052,"P0000039761","P0000038899","P0000039756","M",1904,NA,"GL03","GL03",NA,31.61995898838,NA,"(1.89e+03,1.91e+03]","(1.9e+03,1.91e+03]",68.3034859876965,"no:dyear_missing",1972.3034859877,"resident_married",21.9220779220779,27.9234449760766,1904,1972,68
"14795",36053,"P0000039762","P0000038899","P0000039756","F",1905,NA,"GL03",NA,NA,NA,NA,"(1.89e+03,1.91e+03]","(1.9e+03,1.91e+03]",76.0136705399863,"no:dyear_missing",1981.01367053999,"emigrant_assumed_to_outside_glarus",19.3837320574163,24.6534518113465,1905,1924,19
"14796",36054,"P0000039763","P0000039753","P0000039754","M",1595,1621,"GL03",NA,25.5228981544771,NA,NA,"(1.59e+03,1.61e+03]","(1.59e+03,1.6e+03]",70.3732057416268,"yes",1621,"resident_assumed_unmarried",20.0524948735475,28.257006151743,1595,1621,26
"14797",36055,"P0000039764","P0000038899","P0000039756","F",1907,NA,"GL03",NA,NA,NA,NA,"(1.89e+03,1.91e+03]","(1.9e+03,1.91e+03]",76.0136705399863,"no:dyear_missing",1983.01367053999,"emigrant_assumed_to_outside_glarus",19.3837320574163,24.6534518113465,1907,1926,19
"14798",36056,"P0000039765","P0000039753","P0000039754","M",1597,1643,"GL03","GL02",46.1954887218045,26.0751879699248,11,"(1.59e+03,1.61e+03]","(1.59e+03,1.6e+03]",70.3732057416268,"yes",1643,"emigrant",20.0524948735475,28.257006151743,1597,1623,26
"14799",36057,"P0000039766","P0000039753","P0000039754","M",1603,1634,"GL03",NA,31.2399179767601,NA,NA,"(1.59e+03,1.61e+03]","(1.6e+03,1.61e+03]",58.7341079972659,"yes",1634,"resident_assumed_unmarried",20.0524948735475,28.257006151743,1603,1634,31
"14800",36058,"P0000039767","P0000038899","P0000039756","F",1910,NA,"GL03",NA,NA,NA,NA,"(1.91e+03,1.93e+03]","(1.91e+03,1.92e+03]",77.6514012303486,"no:dyear_missing",1987.65140123035,"emigrant_assumed_to_outside_glarus",19.74996582365,25.5174299384826,1910,1930,20
"14801",36059,"P0000039768","P0000039753","P0000039754","M",1605,NA,"GL03",NA,NA,NA,NA,"(1.59e+03,1.61e+03]","(1.6e+03,1.61e+03]",58.7341079972659,"no:dyear_missing",1663.73410799727,"emigrant_assumed_to_outside_glarus",20.0524948735475,28.257006151743,1605,1625,20
"14802",36060,"P0000039769","P0000039753","P0000039754","F",1608,1629,"GL03",NA,21.6732740943267,NA,NA,"(1.59e+03,1.61e+03]","(1.6e+03,1.61e+03]",64.7764866712235,"yes",1629,"died_in_childhood",21.4009569377991,25.2973342447027,1608,1629,21
"14803",36061,"P0000039770","P0000039753","P0000039754","F",1610,NA,"GL03",NA,NA,NA,NA,"(1.61e+03,1.63e+03]","(1.61e+03,1.62e+03]",71.7539302802461,"no:dyear_missing",1681.75393028025,"emigrant_assumed_to_outside_glarus",19.7528366370471,23.8168147641832,1610,1630,20
